index,codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
2298,908772,TSLE,TRANSMISSORA SUL LITORANEA DE ENERGIA S/A - TSLE,SULLITORANEA,16383969000129,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2299,912238,TSSG,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG,TAG S/A,6248349000123,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2300,908707,TRPZ,TRAPEZIO S.A.,TRAPEZIO,21793096000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2301,916122,DETR,TRAVESSIA E DELTA SEC. DE CREDITOS MERCANTIS S.A.,TRAVDELTASEC,41719223000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2302,914424,TXVI,TRAVESSIA SEC DE CRÉDITOS FINANCEIROS XVI S.A.,TRAVESSISECU,38419815000182,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2303,917635,TXXX,TRAVESSIA SEC DE CRÉDITOS FINANCEIROS XXX,TRAVESSIAXXX,47856473000159,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2304,916811,TVII,TRAVESSIA SEC. DE CRED. MERCANTIS VII S.A.,TRAVESSIAVII,44379280000166,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2305,917336,TXXV,TRAVESSIA SEC. DE CRÉDITOS FINAN. XXV S.A,TRAVSECXXV,45741898000197,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2306,913814,TVSS,TRAVESSIA SEC. DE CREDITOS FINANCEIROS XI S.A.,TRAVESSIA XI,37763835000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2307,914515,TXXI,TRAVESSIA SEC. DE CRÉDITOS FINANCEIROS XXI,TRASECFINANC,40004405000112,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2308,26824,TMER,TRAVESSIA SEC. DE CRÉDITOS MERCANTIS VI SA,TRAVSECVISA,43335774000186,8,,01/03/2023,A,Não Classificados,Not Classified,1,
2309,917645,XXIX,TRAVESSIA SECURIT DE CREDITOS FINANCEIROS XXIX,TRAV XXIX,46077051000112,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2310,917611,TSVI,TRAVESSIA SECURIT DE CREDITOS MERCANTIS VIII S.A,TRAVESS VIII,44326950000186,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2311,917547,TRXX,TRAVESSIA SECURIT. DE CREDITOS FINANCEIROS XXIV SA,TRAVESS XXIV,41008985000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2312,913269,TRIX,TRAVESSIA SECURITIZ. CRED. FINANC. IX S.A.,TRAVESSIA IX,37309079000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2313,912949,TVSE,TRAVESSIA SECURITIZADORA DE CRED FINANC VIII S/A,TRAVSEC VIII,36699663000193,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2314,917481,TVFI,TRAVESSIA SECURITIZADORA DE CRED FINANC XXVII S.A.,TRAVESSXXVII,46081128000128,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2315,908764,TSCF,TRAVESSIA SECURITIZADORA DE CREDITOS FINANC II,TRAVESSIA II,28913030000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2316,910174,TVSA,TRAVESSIA SECURITIZADORA DE CREDITOS FINANC III,TRAVE III,30037009000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2317,910182,TVIV,TRAVESSIA SECURITIZADORA DE CREDITOS FINANC IV,TRAVE IV,31908224000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2318,910190,TVSV,TRAVESSIA SECURITIZADORA DE CREDITOS FINANC V,TRAVE V,32023336000166,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2319,908731,TRVA,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS I,TRAVESSIA I,28758267000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2320,2524,PCHS,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S,TSCRED,38042694000100,8,,01/03/2023,A,Não Classificado,E,1,
2321,913582,TMPT,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS X,TRAVESSIA SE,38028620000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2322,913418,TVSX,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS X,TRAVESSIA X,37901961000187,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2323,913426,TVSC,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS X,TRAVESSIAXII,38042674000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2324,913780,TVXV,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS X,TRAVESSIASEC,38419803000158,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2325,917604,TSCR,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS X,TRAVESSIA,47965456000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2326,24082,TSSA,TRAVESSIA SECURITIZADORA S.A.,TRAVSEC,26609050000164,8,,20/04/2023,A,Não Classificado,E,1,
2327,25950,TTEN,TRÊS TENTOS AGROINDUSTRIAL S/A,3TENTOS,94813102000170,18,,12/07/2021,A,Agricultura,Agriculture,1,NM
2328,8192,LUXM,TREVISA INVESTIMENTOS S.A.,TREVISA,92660570000126,1,,26/02/1981,A,Transporte Hidroviário,Marine and Water Transport,1,
2329,25194,CONX,TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.,TRIPLE PLAY,23438929000100,8,,01/03/2023,A,Não Classificados,Not Classified,1,
2330,21130,TRIS,TRISUL S.A.,TRISUL,8811643000127,18,,10/10/2007,A,Incorporações,Real Estate,1,NM
2331,11398,CRPG,TRONOX PIGMENTOS DO BRASIL S.A.,CRISTAL,15115504000124,1,,06/01/1969,A,Químicos Diversos,Chemicals - Others,1,
2332,910919,TRPI,TROPICÁLIA TRANSMISSORA DE ENERGIA S/A,TROPICALIA,24870139000154,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2333,914978,TRRG,TRSP - TERMINAL DE REGASEIFICAÇÃO DE GNL DE SÃO PA,TRSP - TERMI,34840096000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2334,22276,APCS,TRUE SECURITIZADORA S.A.,TRUESEC,12130744000100,1,,20/09/2013,A,Securitizadoras de Recebíveis,Asset-backed Securitization,1,
2335,917636,TRUH,TRUSTHUB SECURITIZADORA S.A.,TRUSTHUB,2211906000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2336,908749,TRXH,TRX HOLDING  INVESTIMENTOS E PARTICIPACOES S.A.,TRX,9358890000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2337,912188,TSMM,TSM - TRANSMISSORA SERRA DA MANTIQUEIRA S/A,TSM S/A,28008699000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2338,900056,TTCH,TTCH4 PARTICIPAÇÕES S.A,TTCH4PAR,42554669000175,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2339,912048,TUBS,TUBARAO SANEAMENTO S.A.,TUBARAO S/A,15012434000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2340,916382,TNHL,TUCANO HOLDINGS III S.A,TUCANOHOLDIN,35714529000151,99,,04/01/2022,A,Não Classificados,Not Classified,7,
2341,908590,TLIP,TULIP ITAGUAI HOTELARIA SPE SA.,TULIP,13172241000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2342,908780,TUPR,TUPER S.A.,TUPER,81315426000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2343,6343,TUPY,TUPY S.A.,TUPY,84683374000300,18,,10/10/1968,A,Material Rodoviário,Transportation Equipment/Diversified,1,NM
2344,917554,TUBI,TURBI COMPARTILHAMENTO DE VEICULOS S.A.,TURBICOMPART,26982634000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2345,916153,TVVH,TVV TERMINAL DE VILA VELHA S.A.,TVVTERMINALV,2639850000160,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2346,908822,TYPS,TYPUS 43 EMPREENDIMENTOS IMOBILIARIOS S.A.,TYPUS43,19973828000154,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2347,911776,UBYA,UBY AGROQUIMICA S.A..,UBY AGROQUIM,21320221000117,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2348,908889,UMMC,UEM MINERACAO E CONSTRUCAO S.A.,UEMMINERACAO,18540906000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2349,917542,UFVP,UFV PITOMBEIRA S.A.,UFV PITOMBEI,19382073000113,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2350,900021,UHEJ,UHE JURUENA LTDA,UHE JURUENA,39916142000139,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2351,911230,UHSM,UHE SÃO SIMÃO ENERGIA S.A.,UHE S SIMAO,27352303000120,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2352,908871,ULFT,ULTRAFERTIL S/A.,ULTRAFERTIL,2476026000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2353,18465,UGPA,ULTRAPAR PARTICIPACOES S.A.,ULTRAPAR,33256439000139,18,,27/09/1999,A,Exploração. Refino e Distribuição,Exploration. Refining and Distribution,1,NM
2354,904920,LLDR,UNIAO DE LOJAS LEADER  S.A.,LOJASLEADER,30094114000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2355,908939,UQFN,UNIAO QUIMICA FARMACEUTICA NACIONAL S.A.,UNIAOQUIMICA,60665981000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2356,22780,UCAS,UNICASA INDÚSTRIA DE MÓVEIS S.A.,UNICASA,90441460000148,18,,25/04/2012,A,Móveis,Home Furnishing,1,NM
2357,912154,UNAZ,UNICOBA DA AMAZONIA S/A,UNICOBA AM,3951798000145,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2358,912113,COBA,UNICOBA INd. DE COMPONENTES ELETRONICOS E INF. S/A,UNICOBA IND,7589288000120,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2359,23280,OVSA,UNIDAS LOCAÇÕES E SERVIÇOS S/A,OURO VERDE,75609123000123,1,,22/01/2014,A,Não Classificados,Not Classified,1,
2360,917629,UNLC,UNIDAS LOCADORA S.A,UNIDAS LOCAD,45736131000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2361,26050,FIQE,UNIFIQUE TELECOMUNICAÇÕES S.A.,UNIFIQUE,2255187000108,18,,23/07/2021,A,Telecomunicações,Telecommunications,1,NM
2362,26301,UGEL,UNIGEL PARTICIPACOES S.A.,UNIGEL PART,5303439000107,8,,01/03/2023,A,Não Classificado,E,1,
2363,917504,UCTM,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MEDICO,UNIMEDJUIZ,17689407000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2364,908921,UNRP,UNIMED RIO PARTICIPACOES E INVESTIMENTOS S.A.,UNIMEDRIOPAR,12501467000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2365,11592,UNIP,UNIPAR CARBOCLORO S.A.,UNIPAR,33958695000178,1,,08/12/1971,A,Químicos Diversos,Chemicals - Others,1,
2366,916965,UNTY,UNITY PARTICIPACOES S/A,UNITY PARTIC,30986413000158,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2367,910869,UNYL,UNYLEYA EDITORA E CURSOS S/A,UNYLEYA,14019108000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2368,16624,UPKP,UPTICK PARTICIPACOES S.A.,UPTICK,2162616000194,7,,17/11/1997,A,Energia Elétrica,Electric Utilities,1,MB
2369,908947,URBS,URBA DESENVOLVIMENTO URBANO S/A,URBAMAIS,10571175000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2370,917488,URBM,URBEM S.A,URBEM,32185496000101,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2371,917489,URBI,URBIA CATARATAS S/A,URBIASA,46984425000183,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2372,917609,UGPQ,URBIA GESTAO DE PARQUES SPE S.A.,URBIA GESTAO,35814889000125,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2373,908897,UNEJ,USINA  DE  ENERGIA EOLICA JUNCO II S.A.,EOLICAJUNCOI,15313187000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2374,903435,ESTE,USINA ACUCAREIRA ESTER S/A,USINAESTER,60892098000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2375,917112,UASM,USINA AÇUCAREIRA S. MANOEL S.A.,USINASMANOEL,60329174000124,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2376,914267,UBAT,USINA BATATAIS S.A. AÇÚCAR E ÁLCOOL,USINA BATATA,54470679000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2377,908962,USCA,USINA CAETE   S.A.,CAETE,12282034000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2378,916015,USCR,Usina Cerradao S.A.,USINACERRADA,8056257000177,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2379,908855,UEEC,USINA DE ENERGIA EOLICA CAICARA I S.A.,CAICARAI,15313271000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2380,908970,USEC,USINA DE ENERGIA EOLICA CAICARA II S.A.,CAICARAII,15313113000114,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2381,908863,UEEJ,USINA DE ENERGIA EOLICA JUNCO I S.A.,JUNCOI,15313226000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2382,917104,CRMD,USINA DE ENERGIA FOTOVOLTAICA DE COROMANDEL S.A.,COROMANDELSA,31783431000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2383,911552,USJB,USINA JEQUITIBÁ SPE S.A.,USINAJEQUITI,29914974000162,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2384,916809,USAS,USINA SANTA ADELIA S.A.,USANTAADELIA,50376938000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2385,915371,USST,Usina Santo Antonio S/A,USINASANTOAN,71324784000151,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2386,24945,UTPS,USINA TERMELETRICA PAMPA SUL S.A.,USIPAMPASUL,4739720000124,8,,01/03/2023,A,Não Classificado,E,1,
2387,14320,USIM,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,USIMINAS,60894730000105,16,,11/04/1994,A,Siderurgia,Steel,1,N1
2388,908988,USSG,USS SOLUCOES GERENCIADAS S.A.,USSGERENCIAD,1979936000179,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2389,908996,UTCP,UTC PARTICIPACOES S/A,UTCPARTICIP,2164892000191,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2390,915264,UNEG,UTE GNA I GERAÇÃO DE ENERGIA S.A.,UTE GNA I GE,23449511000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2391,917070,UTEG,UTE GNA II GERACAO DE ENERGIA S.A.,UTE GNA II,23514652000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2392,916288,VDIE,V2I ENERGIA S.A.,V2IENERGIASA,34395916000100,99,,22/12/2021,A,Não Classificados,Not Classified,7,
2393,909457,VTIJ,VALE DO TIJUCO ACUCAR E ALCOOL S/A,VALEDOTIJUCO,8493354000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2394,4170,VALE,VALE S.A.,VALE,33592510000154,18,,04/04/1968,A,Minerais Metálicos,Metalic Minerals,1,NM
2395,909127,VLPR,VALEPAR S/A,VALEPAR,1772413000157,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2396,917612,VAPE,VALGROUP PE INDÚSTRIA DE EMBALAGENS RÍGIDAS LTDA,VALGROUP PE,5006462000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2397,917245,VALG,VALGROUP RJ INDUSTRIA DE EMBALAGENS RIGIDAS LTDA,VALGROUPRJIN,455985000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2398,20028,VLID,VALID SOLUÇÕES S.A.,VALID,33113309000147,18,,12/04/2006,A,Serviços Diversos,Diversified Services,1,NM
2399,24716,VAMO,VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP. S.A.,VAMOS,23373000000132,18,,26/01/2021,A,Aluguel de carros,Car rental,1,NM
2400,50812,HYEM,VANECK EMERGING MARKETS HIGH YIELD BOND ETF,VANECK EMERG,0,1,DRE,13/10/2022,A,Não Classificados,Not Classified,4,DRE
2401,50813,ANGV,VANECK FALLEN ANGEL HIGH YIELD BOND ETF,VANECK ANGL,0,1,DRE,13/10/2022,A,Não Classificados,Not Classified,4,DRE
2402,79995,GDXB,VANECK GOLD MINERS ETF,VE GOLD ETF,0,1,DRE,03/01/2022,A,Não Classificados,Not Classified,4,DRE
2403,50000,EMLC,VANECK J.P. MORGAN EM LOCAL CURRENCY BOND ETF,VANECK JPM E,0,1,DRE,17/04/2023,A,Não Classificados,Not Classified,4,DRE
2404,79987,MOTB,VANECK MORNINGSTAR WIDE MOAT ETF,VE MOAT ETF,0,1,DRE,03/01/2022,A,Não Classificados,Not Classified,4,DRE
2405,50815,PFXF,VANECK PREFERRED SECURITIES EX FINANCIALS ETF,VANECK PREF,0,1,DRE,13/10/2022,A,Não Classificados,Not Classified,4,DRE
2406,79944,SLXB,VANECK STEEL ETF,VE STEEL ETF,0,1,DRE,03/01/2022,A,Não Classificados,Not Classified,4,DRE
2407,79979,BUZZ,VANECK SOCIAL SENTIMENT ETF,VE BUZZ ETF,0,1,DRE,03/01/2022,A,Não Classificados,Not Classified,4,DRE
2408,917603,VARZ,VARZEA SOLAR PARTICIPACOES S.A.,VARZEA SOLAR,32431505000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2409,916595,VDCV,VD COMÉRCIO DE VEÍCULOS LTDA,VD COMERCIO,39786983000179,99,,12/01/2022,A,Não Classificados,Not Classified,7,
2410,909036,VDBF,VDB F2 GERACAO DE ENERGIA S.A.,VDBF2,19788923000188,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2411,913665,VDBG,VDB F3 GERAÇÃO DE ENERGIA S.A.,VDB F3 GERAÇ,27074078000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2412,910265,VDQH,VDQ HOLDINGS S.A.,VDQHOLDINGS,8803085000158,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2413,917632,VELH,VELEIROS HOLDINGS S.A.,VELEIROS,41825390000116,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2414,912279,VENS,VENETO ENERGETICA S/A,VENETO ENERG,7058238000117,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2415,909473,VTSS,VENTOS  DE SAO VICENTE ENERGIAS RENOVAVEIS S.A.,VENTOSVICENT,15674478000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2416,909333,VTAE,VENTOS DE SANTA ALBERTINA ENERGIAS RENOVAVEIS S.A.,VENTOSSTAALB,23037357000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2417,917039,VSJE,VENTOS DE SANTA JACINTA ENERGIAS RENOVÁVEIS S.A.,SANTAJACINTA,35865644000127,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2418,917096,SJTN,VENTOS DE SANTA JUSTINA ENERGIAS RENOVÁVEIS S.A.,SANTAJUSTINA,35865623000101,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2419,909309,VSLZ,VENTOS DE SANTA LUIZA ENERGIAS RENOVAVEIS  S.A.,VENTOSSTALUI,15307668000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2420,909390,VTER,VENTOS DE SANTO AFONSO ENERGIAS RENOVAVEIS S.A.,VENTOSSTOAFO,21869347000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2421,909341,VTAR,VENTOS DE SANTO AGOSTINHO ENERGIAS RENOVAVEIS S.A.,SANTOAGOSTIN,21840567000146,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2422,912774,ELOY,VENTOS DE SANTO ELOY HOLDING S.A.,VENTOSS ELOY,13319286000114,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2423,909275,VSEH,VENTOS DE SANTO ESTEVAO HOLDING S/A,VENTOSSTOEST,16603346000114,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2424,909325,VSUR,VENTOS DE SANTO URIEL S.A.,VENTOS,14583703000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2425,909382,VTEN,VENTOS DE SAO ADEODATO ENERGIAS RENOVAVEIS S.A.,SAOADEODATO,21877676000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2426,912766,VSBT,VENTOS DE SAO BENTO HOLDING S/A,VENTOSSBENTO,14559815000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2427,917555,VSCE,VENTOS DE SAO CANUTO IV ENERGIAS RENOVAVEIS S.A.,SAOCANUTO IV,42538271000145,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2428,909358,VTCE,VENTOS DE SAO CASIMIRO ENERGIAS RENOVAVEIS S.A.,VENTOSCASIMI,21877685000129,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2429,909267,VSCL,VENTOS DE SAO CLEMENTE HOLDING S.A.,SAOCLEMENTE,15674688000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2430,917558,VSER,VENTOS DE SAO GALDINO ENERGIAS RENOVAVEIS S.A.,SAO GALDINO,42495343000114,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2431,912758,GVAO,VENTOS DE SAO GALVAO HOLDING S.A.,VENTOS SGALV,13314410000159,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2432,917556,VSGR,VENTOS DE SAO GUILHERME ENERGIAS RENOVAVEIS S.A.,SAOGUILHERME,42495350000116,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2433,917557,VJEN,VENTOS DE SAO JEREMIAS ENERGIAS RENOVAVEIS S.A.,SAO JEREMIAS,42455678000109,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2434,917021,VSJX,VENTOS DE SAO JOAO XXIII ENERGIAS RENOVAVEIS S.A.,SAOJOAOXXIII,35865638000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2435,917088,SJQM,VENTOS DE SÃO JOAQUIM ENERGIAS RENOVÁVEIS S.A.,V SAOJOAQUIM,35874355000194,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2436,909291,VSJH,VENTOS DE SAO JORGE HOLDING S.A.,VENTOSSJH,17875396000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2437,917013,VSJI,VENTOS DE SÃO JULIO I ENERGIAS RENOVAVEIS S.A.,SAO JULIO I,35859013000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2438,916196,VSLE,VENTOS DE SAO LUCIO I ENERGIAS RENOVAVEIS S.A,VENTOSDESAOL,35865649000150,99,,14/12/2021,A,Não Classificados,Not Classified,7,
2439,909168,VNTT,VENTOS DE SAO TITO HOLDING S/A,VENTOSSAOTIT,17875156000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2440,909317,VSTH,VENTOS DE SAO TOME HOLDING S.A.,VENTOSSAOTOM,15675033000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2441,909481,VTVE,VENTOS DE SAO VINICIUS ENERGIAS RENOVAVEIS S.A.,SAOVINICIUS,21840617000195,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2442,24767,VSUL,VENTOS DO SUL ENERGIA S/A,VENTOSSUL,6016348000153,8,,01/03/2023,A,Não Classificado,E,1,
2443,909051,VGRA,VENTOS DOS GUARAS I ENERGIAS RENOVAVEIS S.A,VENTOSRENOV,13344343000115,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2444,916452,VPCE,VENTOS POTIGUARES COMERCIALIZADORA DE ENERGIA S/A,VENTOS POTIG,12623165000107,99,,06/01/2022,A,Não Classificados,Not Classified,7,
2445,909044,VDEN,VERDE 08 ENERGIA  S.A.,VERDE08ENERG,19729992000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2446,917503,VAAL,VERDE AMBIENTAL ALAGOAS S.A.,VERDEAMBIEN,44992350000157,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2447,909242,VRDS,VEREDAS TRANSMISSORA DE ELETRICIDADE S/A,VEREDAS,23776376000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2448,26409,VERO,VERO S.A.,VERO S.A.,31748174000160,8,,05/04/2023,A,Não Classificados,Not Classified,1,
2449,23990,VERT,VERT COMPANHIA SECURITIZADORA,VERTCIASEC,25005683000109,1,,16/11/2016,A,Securitizadoras de Recebíveis,Asset-backed Securitization,1,
2450,917546,VVER,VERT-11 COMPANHIA SECURITIZADORA DE CREDITOS FINAN,VERT-11,42937550000181,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2451,917141,9VRT,VERT-9 CIA SECURITIZADORA DE CREDITOS FINANCEIROS,VERT-9CIASEC,42938083000104,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2452,915678,VACS,VERT-ADIANTE COMPANHIA SECURITIZADORA DE CREDITOS,VERTADIANTEC,43015637000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2453,916838,VEII,VERT-ADIANTE II CIA SEC. DE CREDITOS COMERCIAIS,VERT-ADIANTE,44762192000149,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2454,917533,CAPV,VERT-CAP COMPANHIA SECURITIZADORA DE CREDITOS FINA,VERTCAPCOM,42740547000173,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2455,916221,KOIN,VERT-KOIN COMPANHIA SECURITIZADORA DE CREDITOS FIN,VERT-KOINCOM,42712313000112,99,,21/12/2021,A,Não Classificados,Not Classified,7,
2456,917496,VMAC,VERT-MAGALU CREDITO PESSOAL COMPANHIA SECURITIZADO,VERTMAGALU,43737145000182,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2457,915736,MONY,VERT-MONEY MONEY COMP. SEC. DE CREDITOS FINANCEIRO,VERTMONEYFIN,42195692000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2458,915330,VZSN,VERZANI & SANDRINI S.A,VERZANI & SA,57559387000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2459,21440,VSTE,VESTE S.A. ESTILO,VESTE,49669856000143,18,,18/04/2008,A,Tecidos. Vestuário e Calçados,Apparel. Fabric and Footwear,1,NM
2460,26913,VBRR,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.,VIABRASIL163,44067725000172,8,,01/03/2023,A,Não Classificado,E,1,
2461,916908,VBMT,VIA BRASIL MT 246 CONCESSIONARIA DE RODOVIAS S.A.,VIABRASILMT2,40952394000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2462,913129,VIMT,VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A,VIA BR MT320,32321304000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2463,917608,VNSR,VIA NORTE SUL RODOVIAS S.A.,VIA NORTESUL,40832664000131,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2464,6505,VIIA,VIA S.A,VIA,33041260065290,18,,07/07/1983,A,Eletrodomésticos,Electronics and Household Appliance,1,NM
2465,916346,VABC,VIAÇÃO ÁGUIA BRANCA S.A.,VIACAOAGUIAB,27486182000109,99,,22/12/2021,A,Não Classificados,Not Classified,7,
2466,909218,VPRC,VIACAO PIRACICABANA S.A,PIRACICABANA,54360623000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
